Images,Method_name,Category,Compartment,Fisrt_name,Last_name,Affiliation,Institute_Acronym,Country,Citation,Project,Eq_name,Analysis_date,Categorised_result,Polymer_type_of_particle_original,Eq_specification,Color,Color_original,Shape,Morphology_original,Size_fraction,Size_range_from_μm,Size_range_to_μm,Size_dimension
1wVMzqyK140lUv_6oe0DwRpAhNvGey4pR,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1wX_-fdZmBC-ql2UtLy8MFE5Wiqfa-hNf,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PET,PET,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1wYXhc5zgKg41Qx1haS4vMIx9mwBzvrFL,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1wcWUjr7jS9OAq2DBB3hsYBSHa1HeC-jK,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1wepZU-T9bDdzNnsOwDstzAiPB8wY8vDw,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1wjaD0QUdnQ3mntiEBYg7J_zRMvpFbpL8,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1vEsqI5QspzMxoAw0eFtO_-sYvQjxdBqD,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1vHVmvRHizq7skoAVdu8GcUgAtepSVUMq,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1vKCJXPFU0ucR7UNTCLSzunGRmWIsmpzd,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1vQIurIblXixWUq-GKgmyfbToTg6o-LP-,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PET,PET,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1vSa1ZSfoReN6uIKFUU0_JuWDTbF3E7na,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PET,PET,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1vUjqbeJiLP9STW6ebHcLbDijSPn5jl8J,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PVC,PVC,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1nF4KClkrm6ncmvpRW4xLlPQic-zGPPag,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1nK8aJa-kkff40J23ahkPqyGCxgUSmblq,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1nKCroi4n2iK9rm_IwGAu3_haanrHsvs1,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1nR6blZuru9YE8O2dsHaoLA8uwCb0qanK,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PET,PET,NA,Orange,Orange,Fiber,Fiber,NA,NA,NA,nominal
1n_Wvd1-vMKnYFp76JNRMGobsw9qM1lR1,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1nehu83LI5CzQFZXQOPzC20I92Q2MGxBL,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,cellulose,cellulose,NA,White,White,Fiber,Fiber,NA,NA,NA,nominal
1pP7Yfy5YDuSWND4s_l0sPzPS7eM7B8bL,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PE,PE,NA,White,White,Sphere,Sphere,NA,NA,NA,nominal
1nhcXn1zZVUjIEEmyutFNaR2jYmUMIBgb,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1pP_DSYfM4Rpt6KSVR_T-ZZTXNo0d6g8P,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PE,PE,NA,Unknown,White or Green,Sphere,Sphere,NA,NA,NA,nominal
1pSenQ9BbtvKG3xsOodPOp594oJ9coKTA,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PE,PE,NA,Unknown,White or Green,Sphere,Sphere,NA,NA,NA,nominal
1o81oM67VC_hxAAbRfTMGSQYjGf28IM2v,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1o8uYVCanOGz0IeYM1qfyEn1qQM3E8uGw,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PE,PE,NA,Green,Green,Sphere,Sphere,NA,NA,NA,nominal
1oFC7xfyCQC6syLTwolsTPK9I2d_K1O9-,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PE,PE,NA,Green,Green,Sphere,Sphere,NA,NA,NA,nominal
1oFrpIqj2Jdjv0skcb8PQR9u2u9NhPdiu,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PE,PE,NA,White,White,Sphere,Sphere,NA,NA,NA,nominal
1oGTTflpYGUF0ZXOG_wsjLSge_tIqPg-w,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PE,PE,NA,Green,Green,Sphere,Sphere,NA,NA,NA,nominal
1oLwEWgGBIi5a2KKUvFuSFrrqkcgdAq87,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1oPV9pws3qckNkpeTqlRkuvmyYz6gYj86,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1nmSzGljYi1xxS1ysgDiSnlJGXCL0CNEs,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1oU-Hd9MIVSbTDUyRZydgKc33mERm54Vx,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1oUUhMcZ9oiMNwZMFeGODYPi1DkAR0NHh,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,cellulose,cellulose,NA,White,White,Fiber,Fiber,NA,NA,NA,nominal
1oU_iEGhDyohIu47TGQ16_sTyY4RtpvHF,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,cellulose,cellulose,NA,White,White,Fiber,Fiber,NA,NA,NA,nominal
1oUvQi6GikrPSuQbGpn8m9huf5dlw8euE,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1oYckqSMzD1l0QX2YppD663mPs3n8IoFR,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1oeT2ydP1nYroj3HxKgVvx_c4B9dX2KRh,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1otcP_Epi-DHsK1CNshS50Z2gFKrSsX1x,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1ozhNopyI5bOwt2sans1_HfT2tp4EtAVz,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1n6iHbj5iZwKKmcZUN7od4JpZhc-f5Wyg,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1n8bY4Y6biZ2uaL0cLwJdlO-o62ZGUx__,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1nmfRcfnuggljXAcTm1T3yRnIearO0W9d,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lZEseAUCznGV5eS_eWtfik5xHtBI_vkY,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1l_ccaM_qbPqBFdvjTNOvV5evyyDQHOkg,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1laQnfIWEMPV58QPrPMaIanpWHKB2o-9h,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1leGmsAjDzIK6SnLoqk3j6jSs3q09S0vf,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lf9eEbcVAD7dCtYq8CkbsICZ3okOq8WB,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lnO32WJfIWVHWQSUh5Th6vEwtoqc6FVe,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1nvFLSxbPwRc_r3S3qMdIlsOdGx4gG20-,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1ltjYuyBdT_eleKcMNsro9JCRdKl0FRQx,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1nxvx4vaD8zFZoB2LpieisWBIGjW4D2HL,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1o0J_JPUqBPDL4FyZqBTlvKJ3m_Oqlhtn,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1o3JWUb3JcZXNXTynwJsuURE60RlGI_vF,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mEOc_yXxwwYJY6MJOgODtPyYQpUDgytg,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mMqOrYs95Kt3OjgvkOcIZT_ganWJqtwX,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1mU2iK0kQktHkQDMP9xxo2jYRr_kI_-rx,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mVcFJz-0DuAlovk5GIXNTVMAK97MLVS7,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mc_BEVnKlB9NPhM9aFRlttOZytxmwvEn,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1meOJSrha8Ev7TrPcgcdTMOMNXC98qVUb,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mh1JczGrdKkUUdjCmc5hKRXBow0_XS_c,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lvNMVGwZZbhDR2kNYfM9oSo4LQDxOaGN,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mlsQsQxYKwEyY821_D1ntleG2Dn01k1V,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1mnQy4lai4lSKNOobc91D6oU7Kaurx70a,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mraKmUMoLmKZLjYb5rdY_udeoC5XNLv9,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mt2C3ZVh2wrO9NC5SgmOuLTjx3ls4qCM,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PET,PET,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1mwIyQu2op41W9RUGw_Ql6ccYVLSWz_-5,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mxpr9Wwad3Gak0CSpEPGexDkf-EW45On,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mxgDJQjFQKpM7o9r0wLidtuYo8F-mlM3,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1n3wLzftetBveiDtYvLeZLoT7H6cpogg5,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lXU0qALuIUroFFgxtMOz9EVNwKt0kBsa,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lX_75TSuwtVil-3EP9FRj0t4c7V3j4Ci,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lxxyqRfKxgXjfTa72-5kq5qPr8EiB2v4,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PET,PET,NA,Orange,Orange,Fiber,Fiber,NA,NA,NA,nominal
1i04k-Y3aSb1_GCWEJI3V8JwrVQAs0oEO,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1iAS4sn3Gsuw-O3HaHAIXwTuAWBsRg61E,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1iAUg_ObqL9q038hsKg17nfxqA5scyWdO,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1iawwTsStYgrt53miOOLTMSYNqfRpPXRA,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1iEYliIDlZUGlOzpAyLxMwJdnkMKqlRNl,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lzhf1rYF-7a3i_Elmv7e6IySv3jnY55F,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mBB7g-ZfaT-bMmsQocRp3eGEJ-2TzC95,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1mBXZjSZvWl17USZ2VY501O_KqOk3LFFM,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PS,PS,NA,White,White,Sphere,Sphere,NA,NA,NA,nominal
1mDslexnStRFeIg-xB1oACR4uXBurkXkp,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1k_bCjkFseZXgU9-gmOhKe25Qc-vGODGc,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1icbsomv2dl6h0_M-HpcdpFQVywCOX23e,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1k_n6jw3xPEYFKpaogQyt-TWws2vm5YpV,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1kdaVlTiiXYY9F5uj7Jk9ETLn4-aNbFe7,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1kj8y-PCOaCZHzq9V3zG2F2wFv3ocGKWW,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1kwVqkz5PwwUA6ub9x-ppacZcpUI74ZVj,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1kwxPSwFyp-Dl3xLG__2c91q8kPXWYvCr,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1l0HJ3qhVMgGVWu0lB_mzcl_qiuATj7hl,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1l7YcKnTnhkUauptBSYzzNZ2udABuSV_9,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lGZlPHhM04dy9bsp6iyqCdNy0YiVv-F0,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lBoNfBB72uGrY9EhbyHbNY_0kurTUpR1,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lHs-vLvg95Sd4uPN-M7c3QkTvLUuoOIn,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lM0AKXF8AFVZE7SKxZF5R9c7Wt7rVXFM,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1ifr5ylUF7KCO88U54_3jXr0FMrQ9LCXs,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lNQ-Y73hadu7w81kQHlykbAN8qIn-qhR,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lOIskDrR7y940_L-OvMyCOH3Luy4GvtX,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1lTyfG8lu9eyZJ2ZHzlIq3xuKLEqebw8J,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1jVKDWERJsa4X0Pjib0YJn2RF5QYQ3CgJ,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1jZilx2hfzy-hrmTfBpS6a1VYyU_mpOyF,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1jX1r84u4AojX-iwWPJSX-YJMgZsBAHH6,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1j_koDbaNwOyCODyIS4Aa5avy-4UwewGl,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
